QSO                        RA        DEC       zem         Ref                 INSTR  SPEC_FILE
     QSO-123050+011522  187.70850    1.25603  0.11700     2000A&A...358...77W  GHRS  QSO-123050+011522_GHRS_G160M_c.fits
     QSO-123050+011522  187.70850    1.25603  0.11700     2000A&A...358...77W  GHRS  QSO-123050+011522_GHRS_G140L_c.fits
     QSO-123050+011522  187.70850    1.25603  0.11700     2000A&A...358...77W  GHRS  QSO-123050+011522_GHRS_G140L_1165_c.fits
     QSO-123050+011522  187.70850    1.25603  0.11700     2000A&A...358...77W  STIS  QSO-123050_E140M_F.fits
     QSO-123050+011522  187.70850    1.25603  0.11700     2000A&A...358...77W  STIS  QSO-123050_E140M_E.fits
     QSO-123050+011522  187.70850    1.25603  0.11700     2000A&A...358...77W  STIS  QSO-123050_E140M_c.fits

            Q1230+0947  188.37017    9.51803  0.42000     2002ApJS..140..143B  FUSE  Q1230+0947sic2a.fits
            Q1230+0947  188.37017    9.51803  0.42000     2002ApJS..140..143B  FUSE  Q1230+0947lif1b.fits
            Q1230+0947  188.37017    9.51803  0.42000     2002ApJS..140..143B  FUSE  Q1230+0947lif2b.fits
            Q1230+0947  188.37017    9.51803  0.42000     2002ApJS..140..143B  FUSE  Q1230+0947sic1a.fits
            Q1230+0947  188.37017    9.51803  0.42000     2002ApJS..140..143B  FUSE  Q1230+0947sic2b.fits
            Q1230+0947  188.37017    9.51803  0.42000     2002ApJS..140..143B  FUSE  Q1230+0947lif1a.fits
            Q1230+0947  188.37017    9.51803  0.42000     2002ApJS..140..143B  FUSE  Q1230+0947lif2a.fits
            Q1230+0947  188.37017    9.51803  0.42000     2002ApJS..140..143B  FUSE  Q1230+0947sic1b.fits
            Q1230+0947  188.37017    9.51803  0.42000     2002ApJS..140..143B  GHRS  Q1230+0947_GHRS_G140L_F.fits
            Q1230+0947  188.37017    9.51803  0.42000     2002ApJS..140..143B  GHRS  Q1230+0947_GHRS_G140L_1190_F.fits
            Q1230+0947  188.37017    9.51803  0.42000     2002ApJS..140..143B  GHRS  Q1230+0947_GHRS_G140L_c.fits
            Q1230+0947  188.37017    9.51803  0.42000     2002ApJS..140..143B  GHRS  Q1230+0947_GHRS_G140L_1190_c.fits

               NGC4593  189.91400   -5.34417  0.00900     1992ApJS...83...29S  STIS  NGC4593_ST_E140M_F.fits
               NGC4593  189.91400   -5.34417  0.00900     1992ApJS...83...29S  STIS  NGC4593_ST_E140M_E.fits
               NGC4593  189.91400   -5.34417  0.00900     1992ApJS...83...29S  STIS  NGC4593_ST_E140M_c.fits

            PG1241+176  191.04512   17.35114  1.28300     2001AJ....121.2843B  STIS  PG1241+176_G230L_F.fits
            PG1241+176  191.04512   17.35114  1.28300     2001AJ....121.2843B  STIS  PG1241+176_E230M_F.fits
            PG1241+176  191.04512   17.35114  1.28300     2001AJ....121.2843B  STIS  PG1241+176_G230L_E.fits
            PG1241+176  191.04512   17.35114  1.28300     2001AJ....121.2843B  STIS  PG1241+176_E230M_E.fits
            PG1241+176  191.04512   17.35114  1.28300     2001AJ....121.2843B  STIS  PG1241+176_G230L_c.fits
            PG1241+176  191.04512   17.35114  1.28300     2001AJ....121.2843B  STIS  PG1241+176_E230M_c.fits

            PG1248+401  192.70133   39.86103  1.03200     2001AJ....121.2843B  STIS  PG1248+401_E230M_F.fits
            PG1248+401  192.70133   39.86103  1.03200     2001AJ....121.2843B  STIS  PG1248+401_E230M_E.fits
            PG1248+401  192.70133   39.86103  1.03200     2001AJ....121.2843B  STIS  PG1248+401_E230M_c.fits

            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593lif2b.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593sic1a.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593sic2a.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593lif1b.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593lif2a.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593sic1b.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593sic2b.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593lif1a.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593lif2b_c.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593sic1a_c.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593sic2a_c.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593lif1b_c.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593lif2a_c.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593sic1b_c.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593sic2b_c.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  FUSE  PG1259+593lif1a_c.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  STIS  PG1259+593_G140L_F.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  STIS  PG1259+593_E140M_F.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  STIS  PG1259+593_G140M_F.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  STIS  PG1259+593_G140L_E.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  STIS  PG1259+593_E140M_E.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  STIS  PG1259+593_G140M_E.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  STIS  PG1259+593_E140M_c.fits
            PG1259+593  195.30392   59.03523  0.47780     1996ApJS..104...37M  STIS  PG1259+593_G140M_c.fits

           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102sic2b.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102lif1a.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102lif2a.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102sic1b.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102sic2a.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102lif1b.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102lif2b.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102sic1a.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102sic2b_c.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102lif1a_c.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102lif2a_c.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102sic1b_c.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102sic2a_c.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102lif1b_c.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102lif2b_c.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  FUSE  PKS1302-102sic1a_c.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  STIS  PKS1302-10_E140M_F.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  STIS  PKS1302-10_E140M_E.fits
           PKS1302-102  196.38742  -10.55569  0.27840     1996ApJS..104...37M  STIS  PKS1302-10_E140M_c.fits

            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085sic2a.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085lif1b.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085lif2b.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085sic1a.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085sic2b.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085lif1a.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085lif2a.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085sic1b.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085sic2a_c.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085lif1b_c.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085lif2b_c.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085sic1a_c.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085sic2b_c.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085lif1a_c.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085lif2a_c.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  FUSE  PG1307+085sic1b_c.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  STIS  PG1307+085_G230MB_F.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  STIS  PG1307+085_G230MB_E.fits
            PG1307+085  197.44646    8.32997  0.15500     2002ApJS..141...23E  STIS  PG1307+085_G230MB_c.fits

                CSO873  199.98450   27.46900  1.01400     2001AJ....121.2843B  STIS  CSO873_STI_E230M_F.fits
                CSO873  199.98450   27.46900  1.01400     2001AJ....121.2843B  STIS  CSO873_STI_E230M_E.fits
                CSO873  199.98450   27.46900  1.01400     2001AJ....121.2843B  STIS  CSO873_STI_E230M_c.fits

             Q1331+170  203.39917   16.81736  2.08400     1989QSO...M...0000H  STIS  Q1331+170__E230M_F.fits
             Q1331+170  203.39917   16.81736  2.08400     1989QSO...M...0000H  STIS  Q1331+170__E230M_E.fits
             Q1331+170  203.39917   16.81736  2.08400     1989QSO...M...0000H  STIS  Q1331+170__E230M_c.fits

                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279sic2b.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279lif1a.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279lif2a.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279sic1b.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279sic2a.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279lif1b.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279lif2b.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279sic1a.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279sic2b_c.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279lif1a_c.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279lif2a_c.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279sic1b_c.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279sic2a_c.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279lif1b_c.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279lif2b_c.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  FUSE  MRK279sic1a_c.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  GHRS  MRK279_GHRS_G160M_F.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  GHRS  MRK279_GHRS_G160M_1223_F.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  GHRS  MRK279_GHRS_G160M_c.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  GHRS  MRK279_GHRS_G160M_1223_c.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  STIS  MRK279_STI_E140M_F.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  STIS  MRK279_STI_E140M_E.fits
                MRK279  208.26400   69.30833  0.03045     1988AJ.....95.1602S  STIS  MRK279_STI_E140M_c.fits

               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  FUSE  NGC5548lif2a.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  FUSE  NGC5548sic1b.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  FUSE  NGC5548sic2b.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  FUSE  NGC5548lif1a.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  FUSE  NGC5548lif2b.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  FUSE  NGC5548sic1a.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  FUSE  NGC5548sic2a.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  FUSE  NGC5548lif1b.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  GHRS  NGC5548_GHRS_G160M_1232_F.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  GHRS  NGC5548_GHRS_G160M_F.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  GHRS  NGC5548_GHRS_G160M_1520_1590_F.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  GHRS  NGC5548_GHRS_G160M_1520_F.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  GHRS  NGC5548_GHRS_G160M_1554_F.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  GHRS  NGC5548_GHRS_G140L_F.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  GHRS  NGC5548_GHRS_G140L_1417_F.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  GHRS  NGC5548_GHRS_G160M_1232_c.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  GHRS  NGC5548_GHRS_G160M_c.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  GHRS  NGC5548_GHRS_G160M_1520_1590_c.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  GHRS  NGC5548_GHRS_G160M_1520_c.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  GHRS  NGC5548_GHRS_G160M_1554_c.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  GHRS  NGC5548_GHRS_G140L_c.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  GHRS  NGC5548_GHRS_G140L_1417_c.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  STIS  NGC5548_ST_E140M_F.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  STIS  NGC5548_ST_E140M_E.fits
               NGC5548  214.49821   25.13677  0.01717     1991RC3.9.C...0000d  STIS  NGC5548_ST_E140M_c.fits

               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383sic2b.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383lif1a.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383lif2a.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383sic1b.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383sic2a.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383lif1b.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383lif2b.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383sic1a.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383sic2b_c.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383lif1a_c.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383lif2a_c.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383sic1b_c.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383sic2a_c.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383lif1b_c.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383lif2b_c.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  FUSE  MRK1383sic1a_c.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  STIS  MRK1383_ST_E140M_F.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  STIS  MRK1383_ST_G140M.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  STIS  MRK1383_ST_G140M1222_F.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  STIS  MRK1383_ST_G140M1272_F.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  STIS  MRK1383_ST_E140M_E.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  STIS  MRK1383_ST_G140M_E.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  STIS  MRK1383_ST_G140M1222_E.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  STIS  MRK1383_ST_G140M1272_E.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  STIS  MRK1383_ST_E140M_c.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  STIS  MRK1383_ST_G140M_c.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  STIS  MRK1383_ST_G140M1222_c.fits
               MRK1383  217.27708    1.28488  0.08647     1995AJ....109..874B  STIS  MRK1383_ST_G140M1272_c.fits

            PG1444+407  221.69133   40.58513  0.26730     1996ApJS..104...37M  FUSE  PG1444+407sic2a.fits
            PG1444+407  221.69133   40.58513  0.26730     1996ApJS..104...37M  FUSE  PG1444+407lif1b.fits
            PG1444+407  221.69133   40.58513  0.26730     1996ApJS..104...37M  FUSE  PG1444+407lif2b.fits
            PG1444+407  221.69133   40.58513  0.26730     1996ApJS..104...37M  FUSE  PG1444+407sic1a.fits
            PG1444+407  221.69133   40.58513  0.26730     1996ApJS..104...37M  FUSE  PG1444+407sic2b.fits
            PG1444+407  221.69133   40.58513  0.26730     1996ApJS..104...37M  FUSE  PG1444+407lif1a.fits
            PG1444+407  221.69133   40.58513  0.26730     1996ApJS..104...37M  FUSE  PG1444+407lif2a.fits
            PG1444+407  221.69133   40.58513  0.26730     1996ApJS..104...37M  FUSE  PG1444+407sic1b.fits
            PG1444+407  221.69133   40.58513  0.26730     1996ApJS..104...37M  STIS  PG1444+407_E140M_F.fits
            PG1444+407  221.69133   40.58513  0.26730     1996ApJS..104...37M  STIS  PG1444+407_E140M_E.fits
            PG1444+407  221.69133   40.58513  0.26730     1996ApJS..104...37M  STIS  PG1444+407_E140M_c.fits

               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290sic1b.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290lif2a.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290lif1a.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290sic2b.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290sic1a.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290lif2b.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290lif1b.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290sic2a.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290sic1b_c.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290lif2a_c.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290lif1a_c.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290sic2b_c.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290sic1a_c.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290lif2b_c.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290lif1b_c.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  FUSE  MARK290sic2a_c.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  GHRS  MARK290_GHRS_G160M_1232_F.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  GHRS  MARK290_GHRS_G160M_F.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  GHRS  MARK290_GHRS_G160M_1232_c.fits
               MARK290  233.96875   57.90268  0.02958     1991RC3.9.C...0000d  GHRS  MARK290_GHRS_G160M_c.fits

             Q1553+113  238.92917   11.19000  0.36000     2002MNRAS.329..700S  FUSE  Q1553+113sic1a.fits
             Q1553+113  238.92917   11.19000  0.36000     2002MNRAS.329..700S  FUSE  Q1553+113lif2b.fits
             Q1553+113  238.92917   11.19000  0.36000     2002MNRAS.329..700S  FUSE  Q1553+113lif1b.fits
             Q1553+113  238.92917   11.19000  0.36000     2002MNRAS.329..700S  FUSE  Q1553+113sic2a.fits
             Q1553+113  238.92917   11.19000  0.36000     2002MNRAS.329..700S  FUSE  Q1553+113sic1b.fits
             Q1553+113  238.92917   11.19000  0.36000     2002MNRAS.329..700S  FUSE  Q1553+113lif2a.fits
             Q1553+113  238.92917   11.19000  0.36000     2002MNRAS.329..700S  FUSE  Q1553+113lif1a.fits
             Q1553+113  238.92917   11.19000  0.36000     2002MNRAS.329..700S  FUSE  Q1553+113sic1a_c.fits
             Q1553+113  238.92917   11.19000  0.36000     2002MNRAS.329..700S  FUSE  Q1553+113lif2b_c.fits
             Q1553+113  238.92917   11.19000  0.36000     2002MNRAS.329..700S  FUSE  Q1553+113lif1b_c.fits
             Q1553+113  238.92917   11.19000  0.36000     2002MNRAS.329..700S  FUSE  Q1553+113sic2a_c.fits
             Q1553+113  238.92917   11.19000  0.36000     2002MNRAS.329..700S  FUSE  Q1553+113sic1b_c.fits
             Q1553+113  238.92917   11.19000  0.36000     2002MNRAS.329..700S  FUSE  Q1553+113lif2a_c.fits
             Q1553+113  238.92917   11.19000  0.36000     2002MNRAS.329..700S  FUSE  Q1553+113lif1a_c.fits

                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876lif2b.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876sic1a.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876sic2a.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876lif1b.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876lif2a.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876sic1b.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876sic2b.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876lif1a.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876lif2b_c.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876sic1a_c.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876sic2a_c.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876lif1b_c.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876lif2a_c.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876sic1b_c.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876sic2b_c.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  FUSE  MRK876lif1a_c.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  STIS  MRK876_STI_E140M_F.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  STIS  MRK876_STI_G140M_F.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  STIS  MRK876_STI_E140M_E.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  STIS  MRK876_STI_G140M_E.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  STIS  MRK876_STI_E140M_c.fits
                MRK876  243.48817   65.71936  0.12900     1992A&A...265..429A  STIS  MRK876_STI_G140M_c.fits

            PG1630+377  248.00458   37.63039  1.47607     2004SDSS3.C...0000:  GHRS  PG1630+377_GHRS_G140L_1174_F.fits
            PG1630+377  248.00458   37.63039  1.47607     2004SDSS3.C...0000:  GHRS  PG1630+377_GHRS_G140L_F.fits
            PG1630+377  248.00458   37.63039  1.47607     2004SDSS3.C...0000:  GHRS  PG1630+377_GHRS_G140L_1174_c.fits
            PG1630+377  248.00458   37.63039  1.47607     2004SDSS3.C...0000:  GHRS  PG1630+377_GHRS_G140L_c.fits
            PG1630+377  248.00458   37.63039  1.47607     2004SDSS3.C...0000:  STIS  PG1630+377_E230M_F.fits
            PG1630+377  248.00458   37.63039  1.47607     2004SDSS3.C...0000:  STIS  PG1630+377_E230M_E.fits
            PG1630+377  248.00458   37.63039  1.47607     2004SDSS3.C...0000:  STIS  PG1630+377_E230M_c.fits

            PG1634+706  248.62025   70.52569  1.33400     1983ApJ...269..352S  STIS  PG1634+706_G230M_F.fits
            PG1634+706  248.62025   70.52569  1.33400     1983ApJ...269..352S  STIS  PG1634+706_E230Mlo_F.fits
